"Fishing Day","Fish","Fishing Gear","Site","Species","Weight (kg)","Length (cm)","Scale taken (0=N, 1=Y)","Floy Tag . (0=N)","Recap Tag . (0=N)","Preserved for testing (0=N, 1=Y)","Mortality (0=N, 1=Y)","Genetics Testing . (0=N)","Notes"
36.00,1690.00,3.00,"3",6.00,0.01,7.10,,,,,,,
36.00,1691.00,3.00,"3",6.00,0.01,7.00,,,,,,,
36.00,1692.00,3.00,"3",6.00,0.01,6.60,,,,,,,
36.00,1693.00,3.00,"3",6.00,0.01,8.10,,,,,,,
36.00,1694.00,3.00,"3",6.00,0.01,6.90,,,,,,,
36.00,1695.00,3.00,"3",6.00,0.01,6.90,,,,,,,
36.00,1696.00,3.00,"3",6.00,0.01,6.90,,,,,,,
36.00,1697.00,3.00,"3",6.00,0.01,6.40,,,,,,,
36.00,1698.00,3.00,"3",6.00,0.01,6.90,,,,,1.00,,
36.00,1700.00,3.00,"3",6.00,0.01,7.10,,,,,,,
36.00,1701.00,3.00,"3",6.00,0.01,7.40,,,,,,,
36.00,1702.00,3.00,"3",6.00,0.01,6.30,,,,,,,
36.00,1703.00,3.00,"3",6.00,0.01,6.60,,,,,,,
36.00,1704.00,3.00,"3",30.00,0.01,11.90,,,,,,,
36.00,1705.00,3.00,"3",30.00,0.06,12.40,,,,,,,
36.00,1706.00,3.00,"3",30.00,0.05,11.10,,,,,,,
36.00,1707.00,3.00,"3",6.00,0.01,6.90,,,,,,,
36.00,1708.00,3.00,"3",6.00,0.01,7.90,,,,,,,
36.00,1709.00,3.00,"3",27.00,0.01,8.90,,,,,,,
36.00,1710.00,3.00,"3",30.00,0.01,11.40,,,,,,,
36.00,1711.00,3.00,"3",5.00,0.06,18.20,,172.00,,,,,
36.00,1715.00,3.00,"3",30.00,0.01,10.60,,,,,,,
37.00,1716.00,3.00,"1",5.00,0.01,18.00,,483.00,,,,,
37.00,1717.00,3.00,"1",27.00,0.01,12.20,,,,,,,
37.00,1718.00,4.00,"1",31.00,0.01,51.00,,484.00,,,,1.00,"FR016"
37.00,1719.00,3.00,"1",31.00,0.01,63.50,,50.00,,,,,
37.00,1720.00,3.00,"1",27.00,0.01,11.30,,,,,,,
37.00,1721.00,3.00,"1",27.00,0.01,8.60,,,,,,,
37.00,1722.00,3.00,"1",6.00,0.01,3.50,,,,,,,
37.00,1723.00,4.00,"1",1.00,0.01,56.50,,487.00,,,,,
37.00,1724.00,3.00,"1",6.00,0.01,2.90,,,,,,,
37.00,1725.00,3.00,"1",6.00,0.01,3.00,,,,,,,
37.00,1726.00,4.00,"1",1.00,0.01,62.40,,488.00,,,,,
37.00,1727.00,3.00,"1",2.00,0.01,29.00,,130.00,,,,,
37.00,1728.00,3.00,"1",6.00,0.01,3.50,,,,,,,
37.00,1729.00,3.00,"1",6.00,0.01,3.40,,,,,,,
37.00,1730.00,3.00,"1",3.00,0.01,17.00,,,,,,,
37.00,1731.00,3.00,"1",6.00,0.01,2.50,,,,,,,
37.00,1732.00,3.00,"1",6.00,0.01,3.00,,,,,,,
37.00,1733.00,3.00,"1",6.00,0.01,2.70,,,,,1.00,,
37.00,1734.00,3.00,"1",6.00,0.01,3.20,,,,,,,
37.00,1735.00,3.00,"1",6.00,0.01,3.50,,,,,,,
37.00,1736.00,3.00,"1",6.00,0.01,2.60,,,,,,,
37.00,1737.00,3.00,"1",6.00,0.01,3.20,,,,,,,
37.00,1738.00,3.00,"1",6.00,0.01,2.90,,,,,1.00,,
37.00,1739.00,3.00,"1",6.00,0.01,3.40,,,,,,,
37.00,1740.00,3.00,"1",6.00,0.01,3.10,,,,,,,
37.00,1741.00,3.00,"1",6.00,0.01,3.10,,,,,,,
37.00,1742.00,3.00,"1",6.00,0.01,3.20,,,,,,,
37.00,1743.00,3.00,"1",6.00,0.01,3.10,,,,,,,
37.00,1744.00,3.00,"1",6.00,0.01,3.00,,,,,,,
37.00,1745.00,3.00,"1",6.00,0.01,3.50,,,,,,,
37.00,1746.00,3.00,"1",6.00,0.01,3.10,,,,,,,
37.00,1747.00,3.00,"1",6.00,0.01,3.10,,,,,,,
37.00,1748.00,3.00,"1",6.00,0.01,3.30,,,,,,,
37.00,1749.00,3.00,"1",6.00,0.01,3.20,,,,,,,
39.00,1844.00,4.00,"3",1.00,2.15,55.10,,467.00,,,,,
39.00,1845.00,3.00,"3",5.00,0.16,18.80,,106.00,,,,,
39.00,1846.00,4.00,"3",1.00,2.20,56.10,,470.00,,,,,
39.00,1847.00,3.00,"3",6.00,0.01,7.60,,,,,1.00,,
39.00,1848.00,3.00,"3",6.00,0.01,8.00,,,,,1.00,,
39.00,1849.00,3.00,"3",6.00,0.01,8.00,,,,,,,
39.00,1850.00,3.00,"3",6.00,0.01,7.50,,,,,1.00,,
39.00,1851.00,3.00,"3",6.00,0.01,8.10,,,,,,,
39.00,1852.00,3.00,"3",6.00,0.01,7.90,,,,,,,
39.00,1853.00,3.00,"3",6.00,0.01,7.00,,,,,,,
39.00,1854.00,3.00,"3",6.00,0.01,7.00,,,,,,,
35.00,1644.00,3.00,"3",6.00,0.01,7.50,,,,,1.00,,
36.00,1648.00,3.00,"3",27.00,0.01,8.60,,,,,,,
36.00,1649.00,3.00,"3",28.00,0.03,12.50,,,,,,,
36.00,1650.00,3.00,"3",1.00,4.92,75.50,,480.00,,,,,
36.00,1651.00,3.00,"3",28.00,0.03,11.20,,,,,,,
36.00,1652.00,3.00,"3",6.00,0.01,6.10,,,,,,,
36.00,1653.00,3.00,"3",6.00,0.01,7.30,,,,,,,
36.00,1654.00,3.00,"3",6.00,0.01,6.80,,,,,,,
36.00,1655.00,3.00,"3",6.00,0.01,5.20,,,,,,,
36.00,1656.00,3.00,"3",6.00,0.01,7.20,,,,,,,
36.00,1657.00,3.00,"3",6.00,0.01,8.00,,,,,,,
36.00,1658.00,3.00,"3",6.00,0.01,6.40,,,,,,,
36.00,1712.00,3.00,"3",5.00,0.11,17.20,,224.00,,,,,
36.00,1713.00,3.00,"3",30.00,0.01,8.10,,,,,,,
36.00,1714.00,3.00,"3",30.00,0.01,8.20,,,,,,,
37.00,1750.00,3.00,"1",6.00,0.01,2.20,,,,,,,
37.00,1751.00,3.00,"1",6.00,0.01,3.00,,,,,,,
37.00,1752.00,3.00,"1",6.00,0.01,3.10,,,,,,,
37.00,1753.00,3.00,"1",6.00,0.01,3.50,,,,,,,
37.00,1754.00,3.00,"1",6.00,0.01,3.50,,,,,,,
37.00,1755.00,3.00,"1",6.00,0.01,3.30,,,,,,,
37.00,1756.00,3.00,"1",6.00,0.01,3.20,,,,,,,
37.00,1757.00,3.00,"1",6.00,0.01,2.70,,,,,,,
37.00,1758.00,3.00,"1",6.00,0.01,2.00,,,,,,,
37.00,1759.00,3.00,"1",6.00,0.01,2.90,,,,,,,
37.00,1760.00,3.00,"1",6.00,0.01,2.90,,,,,1.00,,
37.00,1761.00,3.00,"1",1.00,2.15,58.50,,493.00,,,,,
37.00,1762.00,3.00,"1",15.00,0.19,29.00,,494.00,,,,,
37.00,1763.00,3.00,"1",2.00,0.65,28.50,,495.00,,,,,
37.00,1764.00,3.00,"1",5.00,0.12,19.00,,,,,,,
37.00,1765.00,3.00,"1",15.00,0.10,23.00,,496.00,,,,,
37.00,1766.00,3.00,"1",5.00,0.09,16.50,,,,,,,
37.00,1767.00,3.00,"1",5.00,0.13,18.25,,,,,,,
37.00,1768.00,3.00,"1",2.00,0.17,20.30,,452.00,,,,,
37.00,1769.00,3.00,"1",6.00,0.01,8.00,,,,,,,
37.00,1770.00,3.00,"1",6.00,0.01,7.00,,,,,,,
37.00,1771.00,3.00,"1",6.00,0.01,8.00,,,,,,,
37.00,1772.00,3.00,"1",6.00,0.01,8.00,,,,,,,
37.00,1773.00,3.00,"1",6.00,0.01,8.00,,,,,1.00,,
37.00,1774.00,3.00,"1",6.00,0.01,8.50,,,,,,,
37.00,1775.00,3.00,"1",6.00,0.01,7.50,,,,,,,
37.00,1776.00,3.00,"1",6.00,0.01,7.00,,,,,,,
37.00,1777.00,3.00,"1",6.00,0.01,8.00,,,,,,,
37.00,1778.00,3.00,"1",6.00,0.01,8.25,,,,,,,
37.00,1779.00,3.00,"1",6.00,0.01,8.00,,,,,,,
37.00,1780.00,3.00,"1",6.00,0.01,8.00,,,,,,,
37.00,1781.00,3.00,"1",6.00,0.01,8.00,,,,,,,
37.00,1782.00,3.00,"1",6.00,0.01,8.25,,,,,,,
37.00,1783.00,3.00,"1",6.00,0.01,7.00,,,,,,,
37.00,1784.00,3.00,"1",6.00,0.01,8.25,,,,,1.00,,
37.00,1785.00,3.00,"1",6.00,0.01,8.75,,,,,1.00,,
37.00,1786.00,3.00,"1",5.00,0.01,10.00,,,,,1.00,,
37.00,1787.00,3.00,"1",6.00,0.01,8.25,,,,,1.00,,
37.00,1788.00,3.00,"1",6.00,0.01,8.25,,,,,1.00,,
37.00,1789.00,3.00,"1",6.00,0.01,7.50,,,,,1.00,,
37.00,1790.00,3.00,"1",6.00,0.01,8.00,,,,,1.00,,
37.00,1791.00,3.00,"1",5.00,0.04,13.40,,,,,,,
37.00,1792.00,3.00,"1",11.00,0.09,16.00,,,,,,,
37.00,1793.00,3.00,"1",30.00,0.01,7.50,,,,,,,
37.00,1794.00,4.00,"1",1.00,5.93,74.00,,455.00,,,,,
38.00,1795.00,3.00,"1",6.00,0.01,7.90,,,,,,,
38.00,1796.00,3.00,"1",15.00,0.62,43.00,,457.00,,,,,
38.00,1797.00,3.00,"1",6.00,0.01,6.50,,,,,,,
38.00,1798.00,3.00,"1",6.00,0.01,7.20,,,,,,,
38.00,1799.00,3.00,"1",6.00,0.01,7.70,,,,,,,
38.00,1800.00,3.00,"1",6.00,0.01,8.00,,,,,,,
38.00,1801.00,3.00,"1",6.00,0.01,7.00,,,,,,,
38.00,1802.00,3.00,"1",6.00,0.01,6.80,,,,,,,
38.00,1803.00,3.00,"1",6.00,0.01,8.10,,,,,,,
38.00,1804.00,3.00,"1",6.00,0.01,7.20,,,,,,,
38.00,1807.00,3.00,"1",6.00,0.01,8.10,,,,,,,
38.00,1805.00,3.00,"1",6.00,0.01,8.10,,,,,,,
38.00,1806.00,3.00,"1",6.00,0.01,6.90,,,,,,,
38.00,1808.00,3.00,"1",6.00,0.01,7.10,,,,,,,
38.00,1809.00,3.00,"1",6.00,0.01,7.50,,,,,,,
38.00,1810.00,3.00,"1",6.00,0.01,7.10,,,,,1.00,,
38.00,1811.00,3.00,"1",6.00,0.01,6.50,,,,,,,
38.00,1812.00,3.00,"1",5.00,0.10,17.00,,175.00,,,,,
38.00,1813.00,1.00,"1",4.00,0.01,13.00,,,,,,,
38.00,1814.00,3.00,"1",5.00,0.04,15.10,,,,,,,
38.00,1815.00,3.00,"1",5.00,0.09,18.80,,16.00,,,,,
38.00,1816.00,3.00,"1",5.00,0.13,17.20,,216.00,,,,,
38.00,1817.00,3.00,"1",5.00,0.09,16.50,,170.00,,,,,
38.00,1818.00,3.00,"1",6.00,0.01,7.20,,,,,,,
38.00,1819.00,3.00,"1",15.00,0.21,30.00,,459.00,,,,,
38.00,1820.00,4.00,"1",1.00,2.98,59.20,,460.00,,,,,
38.00,1821.00,3.00,"1",3.00,0.20,24.20,,461.00,,,,,
38.00,1822.00,3.00,"1",5.00,0.10,16.00,,,,,,,
38.00,1823.00,3.00,"1",5.00,0.07,16.00,,,,,,,
38.00,1824.00,3.00,"1",5.00,0.07,17.20,,,,,,,
38.00,1825.00,3.00,"1",5.00,0.10,17.50,,,,,,,
38.00,1826.00,3.00,"1",11.00,0.06,15.20,,,,,,,
38.00,1827.00,3.00,"1",6.00,0.01,8.20,,,,,,,
38.00,1828.00,4.00,"1",3.00,0.26,26.50,,462.00,,,,,
38.00,1829.00,4.00,"1",2.00,0.49,32.10,,463.00,,,,,
38.00,1830.00,4.00,"1",1.00,3.38,61.10,,464.00,,,,,
38.00,1831.00,3.00,"1",5.00,0.07,19.00,,244.00,,,,,
38.00,1832.00,4.00,"1",2.00,0.44,32.00,,465.00,,,,,
38.00,1833.00,3.00,"1",5.00,0.12,19.10,,185.00,,,,,
38.00,1834.00,3.00,"1",5.00,0.08,18.20,,173.00,,,,,
38.00,1835.00,3.00,"1",8.00,0.08,15.60,,,,,,,
39.00,1836.00,3.00,"3",5.00,0.13,20.89,,147.00,,,,,
39.00,1837.00,3.00,"3",5.00,0.07,17.10,,113.00,,,,,
39.00,1838.00,3.00,"3",3.00,0.05,19.10,,100.00,,,,,
39.00,1839.00,3.00,"3",3.00,0.11,18.90,,123.00,,,,,
39.00,1840.00,3.00,"3",3.00,0.15,24.10,,4.00,,,,,
39.00,1841.00,3.00,"3",3.00,0.14,22.80,,155.00,,,,,
39.00,1842.00,3.00,"3",6.00,0.06,19.00,,8.00,,,,,
39.00,1843.00,3.00,"3",5.00,0.15,18.30,,115.00,,,,,
25.00,1245.00,2.00,"2",7.00,0.01,11.70,,,,,,,
25.00,1246.00,2.00,"2",7.00,0.01,12.30,,,,,,,
25.00,1247.00,2.00,"2",5.00,0.02,12.80,,,,,,,
25.00,1248.00,2.00,"2",7.00,0.02,11.80,,,,,,,
25.00,1249.00,2.00,"2",4.00,0.01,8.80,,,,,,,
25.00,1250.00,2.00,"2",4.00,0.01,9.80,,,,,,,
25.00,1251.00,2.00,"2",7.00,0.02,11.90,,,,,,,
25.00,1252.00,2.00,"2",7.00,0.02,12.40,,,,,,,
25.00,1253.00,2.00,"2",10.00,0.01,6.10,,,,,,,
25.00,1254.00,2.00,"2",5.00,0.01,10.00,,,,,1.00,,
25.00,1255.00,2.00,"2",4.00,0.01,10.20,,,,,,,
25.00,1256.00,2.00,"2",4.00,0.01,9.80,,,,,,,
25.00,1257.00,2.00,"2",5.00,0.01,5.40,,,,,1.00,,
25.00,1258.00,2.00,"2",4.00,0.01,10.20,,,,,,,
25.00,1259.00,2.00,"2",4.00,0.01,8.70,,,,,,,
25.00,1260.00,2.00,"2",4.00,0.01,8.40,,,,,,,
25.00,1261.00,2.00,"2",4.00,0.01,7.30,,,,,,,
22.00,1262.00,3.00,"1",27.00,0.01,10.00,,,,,1.00,1.00,
22.00,1263.00,3.00,"1",27.00,0.01,9.20,,,,,,,
22.00,1264.00,2.00,"2",7.00,0.10,16.00,,93.00,,,,,
22.00,1265.00,2.00,"2",7.00,0.06,15.10,,,,,,,
22.00,1266.00,2.00,"2",4.00,0.01,8.10,,,,,,,
22.00,1267.00,5.00,"1",17.00,1.07,44.10,,,,,,,
22.00,1268.00,5.00,"1",3.00,0.77,37.80,,68.00,,,,,"Eggs"
22.00,1269.00,3.00,"1",27.00,0.01,9.80,,,,,,,
22.00,1270.00,3.00,"1",27.00,0.01,10.00,,,,,,,
22.00,1271.00,3.00,"1",27.00,0.01,9.80,,,,,,,
22.00,1272.00,3.00,"1",27.00,0.01,12.10,,,,,,,
22.00,1273.00,3.00,"1",27.00,0.01,9.10,,,,,,,
22.00,1274.00,3.00,"1",27.00,0.01,9.80,,,,,,,
22.00,1275.00,3.00,"1",27.00,0.01,9.90,,,,,,,
22.00,1276.00,3.00,"1",27.00,0.01,8.80,,,,,,,
22.00,1277.00,3.00,"1",15.00,0.33,34.90,,70.00,,,,,
22.00,1278.00,3.00,"1",2.00,0.30,27.00,,71.00,,,,,
26.00,1279.00,3.00,"1",2.00,0.38,32.10,,198.00,,,,,
26.00,1280.00,3.00,"1",2.00,0.33,29.20,,186.00,,,,,
26.00,1281.00,3.00,"1",5.00,0.09,16.10,,187.00,,,,,
26.00,1282.00,3.00,"1",5.00,0.12,17.30,,188.00,,,,,
26.00,1283.00,3.00,"1",5.00,0.08,16.00,,195.00,,,,,
26.00,1284.00,3.00,"1",4.00,0.13,18.10,,,,,,,
26.00,1285.00,4.00,"1",22.00,0.83,53.50,,,,,1.00,,
26.00,1286.00,1.00,"2",4.00,0.11,17.80,,84.00,1.00,,,,
26.00,1287.00,3.00,"1",2.00,0.31,27.80,,189.00,,,,,
26.00,1288.00,2.00,"2",7.00,0.01,12.00,,,,1.00,1.00,,
27.00,1289.00,3.00,"3",2.00,0.11,20.00,,150.00,,,,,
27.00,1290.00,3.00,"3",5.00,0.16,19.20,,120.00,,,,,
27.00,1291.00,3.00,"3",5.00,0.14,17.60,,121.00,,,,,
27.00,1292.00,3.00,"3",5.00,0.11,16.40,,116.00,,,,,
27.00,1293.00,3.00,"3",5.00,0.13,13.10,,133.00,,,,,
27.00,1294.00,3.00,"3",5.00,0.13,16.60,,114.00,,,,,
27.00,1295.00,3.00,"3",8.00,0.17,17.50,,135.00,,,,,
27.00,1296.00,3.00,"3",5.00,0.11,17.50,,101.00,,,,,
27.00,1297.00,3.00,"3",5.00,0.10,16.20,,112.00,,,,,
27.00,1298.00,3.00,"3",5.00,0.14,17.10,,103.00,,,,,
27.00,1299.00,3.00,"3",5.00,0.14,17.00,,102.00,,,,,
27.00,1300.00,3.00,"3",5.00,0.15,17.00,,105.00,,,,,
27.00,1301.00,3.00,"3",5.00,0.15,16.50,,108.00,,,,,
27.00,1302.00,3.00,"3",5.00,0.09,17.00,,104.00,,,,,
27.00,1303.00,3.00,"3",1.00,0.53,30.60,,26.00,,,,,
27.00,1304.00,3.00,"3",5.00,0.12,17.30,,140.00,,,,,
27.00,1305.00,3.00,"3",5.00,0.21,20.40,,129.00,,,,,
27.00,1306.00,3.00,"3",5.00,0.11,18.00,,107.00,,,,,
27.00,1307.00,3.00,"3",5.00,0.12,19.20,,141.00,,,,,
27.00,1308.00,3.00,"3",5.00,0.10,15.50,,119.00,,,,,
27.00,1309.00,3.00,"3",5.00,0.14,18.00,,109.00,,,,,
27.00,1310.00,3.00,"3",5.00,0.16,18.90,,117.00,,,,,
27.00,1311.00,3.00,"3",5.00,0.11,16.10,,132.00,,,,,
27.00,1312.00,3.00,"3",5.00,0.13,17.30,,149.00,,,,,
27.00,1313.00,3.00,"3",5.00,0.09,15.10,,111.00,,,,,
27.00,1314.00,3.00,"3",5.00,0.13,17.20,,136.00,,,,,
27.00,1315.00,3.00,"3",11.00,0.04,12.20,,,,,,,
27.00,1316.00,3.00,"3",5.00,0.11,16.20,,144.00,,,,,
28.00,1317.00,3.00,"3",5.00,0.08,16.80,,148.00,,,,,
28.00,1318.00,3.00,"3",5.00,0.15,17.50,,,140.00,,,,
28.00,1319.00,3.00,"3",5.00,0.14,18.60,,152.00,,,,,
28.00,1320.00,3.00,"3",5.00,0.07,15.40,,,,,,,
28.00,1321.00,3.00,"3",5.00,0.17,18.80,,3.00,,,,,
28.00,1322.00,3.00,"3",5.00,0.20,19.20,,137.00,,,,,
28.00,1323.00,3.00,"3",2.00,0.14,21.10,,145.00,,,,,
28.00,1324.00,3.00,"3",5.00,0.12,19.90,,138.00,,,,,"Pregnant"
28.00,1325.00,3.00,"3",5.00,0.10,16.40,,,,,,,
28.00,1326.00,3.00,"3",5.00,0.11,16.90,,,,,,,"Pregnant"
28.00,1327.00,3.00,"3",5.00,0.07,16.60,,,,,,,"Pregnant"
28.00,1328.00,3.00,"3",5.00,0.12,16.50,,,,,,,"Pregnant"
28.00,1329.00,3.00,"3",5.00,0.08,16.50,,,,,,,
28.00,1330.00,1.00,"3",8.00,0.03,11.90,,,,,,,
28.00,1331.00,3.00,"3",5.00,0.10,16.20,,,,,,,
28.00,1332.00,1.00,"3",5.00,0.01,9.90,,,,,,,
28.00,1333.00,1.00,"4",4.00,0.09,15.60,,,,,,,
28.00,1334.00,1.00,"4",7.00,0.21,24.70,,,,1.00,1.00,,
28.00,1335.00,1.00,"4",7.00,0.26,25.60,,,,1.00,1.00,,
28.00,1336.00,1.00,"4",7.00,0.21,25.50,,,,,,,"Spawned recently"
28.00,1337.00,1.00,"4",7.00,0.18,22.60,,,,,,,"Pregnant"
28.00,1338.00,3.00,"3",5.00,0.12,19.90,,,138.00,,,,
28.00,1339.00,3.00,"3",5.00,0.13,17.30,,125.00,,,,,
28.00,1340.00,3.00,"3",5.00,0.08,15.90,,,,,,,
29.00,1341.00,3.00,"1",3.00,2.54,32.60,,27.00,,,,,"Pregnant"
29.00,1342.00,3.00,"1",2.00,0.14,21.60,,89.00,,,,,
29.00,1343.00,3.00,"1",11.00,0.13,17.30,,96.00,,,,,"Pregnant"
29.00,1344.00,3.00,"1",15.00,0.09,22.90,,94.00,,,,,
29.00,1345.00,3.00,"1",1.00,0.01,9.10,,,,,,,
29.00,1346.00,3.00,"1",1.00,0.01,10.40,,,,,,,
29.00,1347.00,3.00,"1",5.00,0.10,16.40,,97.00,,,,,
29.00,1348.00,3.00,"1",1.00,0.01,9.90,,,,,,,
29.00,1349.00,3.00,"1",27.00,0.01,8.60,,,,,,,
29.00,1350.00,3.00,"1",10.00,0.01,8.10,,,,,1.00,,
29.00,1351.00,3.00,"1",2.00,0.15,22.90,,92.00,,,,,
29.00,1352.00,4.00,"1",15.00,0.46,38.70,,28.00,,,,,
29.00,1353.00,3.00,"1",5.00,0.13,18.80,,248.00,,,,,
29.00,1354.00,2.00,"2",4.00,0.10,17.70,,247.00,,,,,
29.00,1355.00,2.00,"2",2.00,0.01,3.30,,,,,,,
29.00,1356.00,2.00,"2",4.00,0.01,9.40,,,,,,,
30.00,1357.00,1.00,"2",7.00,2.01,55.50,,,,,,,
30.00,1358.00,1.00,"2",7.00,0.96,47.50,,,,,,,
30.00,1359.00,3.00,"1",5.00,0.15,19.40,,219.00,,,,,
30.00,1360.00,3.00,"1",5.00,0.14,18.20,,231.00,,,,,
30.00,1361.00,3.00,"1",5.00,0.07,16.60,,221.00,,,,,
30.00,1362.00,3.00,"1",5.00,0.09,17.60,,233.00,,,,,
30.00,1363.00,3.00,"1",5.00,0.12,18.60,,239.00,,,,,
30.00,1364.00,3.00,"1",5.00,0.05,13.10,,,,,,,
30.00,1365.00,3.00,"1",5.00,0.13,18.50,,237.00,,,,,
39.00,1855.00,3.00,"3",6.00,0.01,7.90,,,,,,,
39.00,1856.00,3.00,"3",6.00,0.01,7.80,,,,,,,
39.00,1857.00,3.00,"3",6.00,0.01,7.10,,,,,,,
39.00,1858.00,3.00,"3",6.00,0.01,7.00,,,,,,,
39.00,1859.00,3.00,"3",6.00,0.01,7.60,,,,,,,
39.00,1860.00,3.00,"3",6.00,0.01,7.20,,,,,,,
39.00,1861.00,3.00,"3",6.00,0.01,7.10,,,,,,,
39.00,1862.00,3.00,"3",6.00,0.01,9.00,,,,,,,
39.00,1863.00,3.00,"3",6.00,0.01,9.20,,,,,,,
39.00,1864.00,3.00,"3",6.00,0.01,7.50,,,,,,,
39.00,1865.00,3.00,"3",6.00,0.01,7.10,,,,,,,
39.00,1866.00,3.00,"3",6.00,0.01,8.00,,,,,,,
39.00,1867.00,3.00,"3",6.00,0.01,7.90,,,,,1.00,,
39.00,1868.00,3.00,"3",6.00,0.01,9.00,,,,,,,
39.00,1869.00,3.00,"3",6.00,0.01,7.00,,,,,,,
39.00,1870.00,4.00,"3",1.00,1.77,51.00,,471.00,,,,,
39.00,1871.00,3.00,"3",6.00,0.01,6.40,,,,,,,
39.00,1872.00,3.00,"3",6.00,0.01,5.20,,,,,,,
39.00,1873.00,3.00,"3",6.00,0.01,5.00,,,,,,,
39.00,1874.00,3.00,"3",6.00,0.01,5.00,,,,,,,
39.00,1875.00,3.00,"3",6.00,0.01,7.10,,,,,,,
39.00,1876.00,3.00,"3",6.00,0.01,4.50,,,,,,,
39.00,1877.00,3.00,"3",6.00,0.01,5.00,,,,,,,
39.00,1878.00,3.00,"3",6.00,0.01,7.00,,,,,,,
39.00,1879.00,3.00,"3",6.00,0.01,7.70,,,,,,,
39.00,1880.00,3.00,"3",6.00,0.01,7.60,,,,,,,
39.00,1881.00,3.00,"3",6.00,0.01,7.60,,,,,,,
39.00,1882.00,3.00,"3",6.00,0.01,7.00,,,,,,,
39.00,1883.00,3.00,"3",6.00,0.01,7.00,,,,,,,
40.00,1933.00,3.00,"3",6.00,0.01,7.20,,,,,,,
40.00,1934.00,3.00,"3",6.00,0.01,8.10,,,,,,,
40.00,1935.00,3.00,"3",6.00,0.01,8.10,,,,,,,
40.00,1936.00,3.00,"3",6.00,0.01,8.00,,,,,,,
40.00,1937.00,3.00,"3",6.00,0.01,6.80,,,,,,,
40.00,1938.00,3.00,"3",6.00,0.01,8.20,,,,,,,
40.00,1939.00,3.00,"3",6.00,0.01,7.00,,,,,,,
40.00,1940.00,3.00,"3",6.00,0.01,7.60,,,,,,,
40.00,1941.00,3.00,"3",6.00,0.01,7.50,,,,,,,
40.00,1942.00,3.00,"3",6.00,0.01,7.80,,,,,,,
40.00,1943.00,3.00,"3",6.00,0.01,7.50,,,,,,,
40.00,1944.00,3.00,"3",6.00,0.01,7.90,,,,,,,
40.00,1945.00,3.00,"3",6.00,0.01,7.60,,,,,,,
40.00,1946.00,3.00,"3",6.00,0.01,7.90,,,,,,,
40.00,1947.00,3.00,"3",6.00,0.01,7.20,,,,,,,
40.00,1948.00,3.00,"3",6.00,0.01,7.70,,,,,,,
40.00,1949.00,3.00,"3",6.00,0.01,7.50,,,,,,,
40.00,1950.00,3.00,"3",6.00,0.01,7.40,,,,,,,
40.00,1951.00,3.00,"3",6.00,0.01,8.00,,,,,,,
40.00,1952.00,3.00,"3",6.00,0.01,7.30,,,,,,,
40.00,1953.00,3.00,"3",6.00,0.01,7.40,,,,,,,
40.00,1954.00,3.00,"3",6.00,0.01,6.90,,,,,,,
40.00,1955.00,3.00,"3",6.00,0.01,8.10,,,,,,,
40.00,1956.00,3.00,"3",6.00,0.01,7.10,,,,,,,
40.00,1957.00,3.00,"3",6.00,0.01,7.50,,,,,,,
40.00,1958.00,3.00,"3",6.00,0.01,7.70,,,,,,,
40.00,1959.00,3.00,"3",6.00,0.01,7.00,,,,,,,
40.00,1960.00,3.00,"3",6.00,0.01,7.40,,,,,,,
40.00,1961.00,3.00,"3",6.00,0.01,7.00,,,,,,,
40.00,1962.00,3.00,"3",6.00,0.01,7.80,,,,,,,
40.00,1963.00,3.00,"3",6.00,0.01,7.30,,,,,,,
40.00,1964.00,3.00,"3",6.00,0.01,7.30,,,,,,,
40.00,1965.00,3.00,"3",6.00,0.01,7.50,,,,,,,
40.00,1966.00,3.00,"3",6.00,0.01,7.00,,,,,,,
40.00,1967.00,3.00,"3",6.00,0.01,7.80,,,,,,,
40.00,1968.00,3.00,"3",6.00,0.01,7.20,,,,,,,
40.00,1969.00,3.00,"3",6.00,0.01,7.10,,,,,,,
40.00,1970.00,3.00,"3",6.00,0.01,7.20,,,,,1.00,,
40.00,1971.00,3.00,"3",6.00,0.01,7.20,,,,,,,
40.00,1972.00,3.00,"3",6.00,0.01,7.50,,,,,,,
40.00,1973.00,3.00,"3",6.00,0.01,7.20,,,,,,,
40.00,1974.00,3.00,"3",6.00,0.01,7.10,,,,,,,
40.00,1975.00,3.00,"3",6.00,0.01,7.60,,,,,,,
40.00,1976.00,3.00,"3",6.00,0.01,7.60,,,,,,,
40.00,1977.00,3.00,"3",3.00,0.01,7.60,,,,,,,
40.00,1978.00,3.00,"3",6.00,0.01,7.30,,,,,,,
40.00,1979.00,3.00,"3",6.00,0.01,7.90,,,,,,,
40.00,1980.00,1.00,"3",14.00,0.12,17.40,,177.00,,1.00,,1.00,"FR026, questinable species"
39.00,1884.00,3.00,"3",6.00,0.01,7.40,,,,,,,
39.00,1885.00,3.00,"3",6.00,0.01,7.40,,,,,,,
39.00,1886.00,3.00,"3",6.00,0.01,7.00,,,,,,,
39.00,1887.00,3.00,"3",6.00,0.01,7.50,,,,,,,
39.00,1888.00,3.00,"3",23.00,1.98,61.60,,19.00,,,,,
39.00,1889.00,3.00,"3",6.00,0.01,8.00,,,,,,,
39.00,1890.00,3.00,"3",6.00,0.01,9.50,,,,,,,
